time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
2019-05-15T10:06:58.416Z,37.153733,-8.581751,4126.23,-5.812161483967488,-5.403107594711349,54.07401032702285,1.0,1.0,1.0,222.8,1.0,3,10
2019-05-15T10:06:58.496Z,37.153733,-8.581751,4120.53,-5.831135232708367,-5.00236243135089,60.13123924268592,1.0,1.0,1.0,222.8,1.0,3,10
2019-05-15T10:06:58.580Z,37.153728,-8.581757,4115.01,-5.926699212966134,-5.354755169091568,65.73192771084288,1.0,1.0,1.0,218.51,1.0,3,10
2019-05-15T10:06:58.663Z,37.153728,-8.581757,4109.03,-6.123509551069466,-5.319162859593996,66.28442340791874,1.0,1.0,1.0,218.51,1.0,3,9
2019-05-15T10:06:58.746Z,37.153725,-8.581759,4103.53,-6.108845830975236,-4.950896536870699,66.79044750430437,1.0,1.0,1.0,212.66,1.0,3,9
2019-05-15T10:06:58.830Z,37.153722,-8.581761,4097.93,-6.186216357733384,-4.622325953212126,68.38884107859833,1.0,1.0,1.0,210.95,1.0,3,9
2019-05-15T10:06:58.913Z,37.153722,-8.581761,4092.36,-6.2635868844915334,-4.293755369553553,67.56052782558713,1.0,1.0,1.0,210.95,1.0,3,9
2019-05-15T10:06:59.000Z,37.153715,-8.581766,4087.0,-6.536716268922397,-4.06947676025198,66.73950976319118,1.0,1.0,1.0,206.64,1.0,3,9
2019-05-15T10:06:59.110Z,37.153715,-8.581766,4079.71,-6.809845653353261,-3.845198150950408,65.58441666351855,1.0,1.0,1.0,206.64,1.0,3,9
2019-05-15T10:06:59.223Z,37.153709,-8.581771,4073.01,-7.045162970206971,-3.635652107360368,64.18981169497147,1.0,1.0,1.0,202.5,1.0,3,9
2019-05-15T10:06:59.333Z,37.153709,-8.581771,4065.92,-7.407844271556731,-3.5584331122133603,63.747387452548786,1.0,1.0,1.0,202.5,1.0,3,10
2019-05-15T10:06:59.443Z,37.153697,-8.581777,4059.58,-7.847446281085746,-2.818346269790944,61.85297343283344,1.0,1.0,1.0,179.84,1.0,3,10
2019-05-15T10:06:59.556Z,37.153693,-8.581778,4051.82,-8.011786192610291,-2.060410123152235,63.26564762670923,1.0,1.0,1.0,179.84,1.0,3,9
2019-05-15T10:06:59.666Z,37.153693,-8.581778,4044.44,-8.215002733581187,-1.8459786447389472,63.42928399034586,1.0,1.0,1.0,197.54,1.0,3,9
2019-05-15T10:06:59.776Z,37.153689,-8.581779,4037.84,-8.265971893393598,-1.5426523962469378,63.57087691070001,1.0,1.0,1.0,192.21,1.0,3,9
2019-05-15T10:06:59.886Z,37.153689,-8.581779,4031.29,-8.316941053206008,-1.2393261477549284,62.5890587288819,1.0,1.0,1.0,192.21,1.0,3,9
2019-05-15T10:07:00.000Z,37.153677,-8.581782,4025.23,-8.530492281148678,-1.834073060271172,61.69336494897723,1.0,1.0,1.0,197.43,1.0,3,9
2019-05-15T10:07:00.110Z,37.153672,-8.581783,4019.99,-8.79480543098652,-2.0324164510863847,57.48612440191452,1.0,1.0,1.0,185.73,1.0,3,9
2019-05-15T10:07:00.223Z,37.153668,-8.581784,4015.19,-8.822733963420074,-1.7383268343772702,52.56351780497097,1.0,1.0,1.0,188.04,1.0,3,9
